ID,Handle,Title,Body HTML,Vendor,Type,Tags,Created At,Updated At,Status,Image Src,Image Position,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Barcode,Variant Image,Variant Price,Variant Compare At Price,Variant Inventory Qty,Metafield: title_tag [string],Metafield: description_tag [string],Metafield: product.Geschlecht [single_line_text_field],Metafield: product.Marke [single_line_text_field],Metafield: product.Altersgruppe [single_line_text_field],Metafield: product.Modell [single_line_text_field],Metafield: product.IntroDE [multi_line_text_field],Metafield: product.DescriptionDE [multi_line_text_field],Metafield: product.FeaturesDE [multi_line_text_field],Metafield: product.Material [multi_line_text_field],Metafield: product.Innenmaterial [multi_line_text_field],Metafield: product.Sohle [multi_line_text_field],Metafield: product.Innensohle [multi_line_text_field],Metafield: product.1Kategorie [single_line_text_field],Metafield: product.2Erlebnisbereich [single_line_text_field],Metafield: product.3Hauptgruppe [single_line_text_field],Metafield: product.4Untergruppe [single_line_text_field],Metafield: product.Produktbereich [single_line_text_field],Metafield: product.Produktgruppe [single_line_text_field],Metafield: product.Produktart [single_line_text_field]
6427674247317,woogie-saure-apfelringe-250g,Woogie Saure Apfelringe 250g,"<div class=""ov_ca__headline_description"">Die weichen und sauren Ringe von Woogie überzeugen mit ihrem intensiv-fruchtigen Apfel-Geschmack. Grüne, saure Ringe aus Fruchtgummi und Schaumzucker.</div>
<div class=""ov_ca__view"">
<div class=""ov_ca__zoom_box_wrapper""><br></div>
</div>
<table class=""ov_ca__info_wrapper ov_ca__nutrition_data"">
<tbody>
<tr></tr>
<tr class=""ov_ca__info_headline ov_ca__nutrition_header"">
<td>Nährwerte<span> </span>
<div class=""ov_ca__nutrition_info_layer_wrapper"">
<i class=""ov_ca__nutrition_info fas fa-info-circle"" onmouseout=""IP.call('IP.layer.hideLayer',{layer_id:'nutritionInfoLayer' });"" onmouseover=""IP.call('IP.layer.displayLayer',{layer_id:'nutritionInfoLayer',  display_position: 'origin', adapt_layer_position_to_viewport: false, ignore_lost_focus: false, force_body_parent: true, auto_insert_wrapper: false, omit_nested_fields_handling: false, allow_only_one_visible_layer: true, use_scrollbar: false, check_drawn_layer: true, animation_effect: null, animation_speed: 300, draggable: false, draggable_handle: null, position_correction: {x:-196,y:33}, before_display_handler_function: null, before_display_handler_params: null});""></i><br>
</div>
</td>
<td class=""right"">100 g</td>
<td class=""right"">30 g</td>
<td class=""unit_serve"">(Serviereinheit)</td>
</tr>
<tr>
<td>Energie</td>
<td class=""right"">1460 kJ</td>
<td class=""right"">438 kJ</td>
<td></td>
</tr>
<tr>
<td>Energie</td>
<td class=""right"">343 kcal</td>
<td class=""right"">103 kcal</td>
<td></td>
</tr>
<tr>
<td>Fett</td>
<td class=""right"">0,10 g</td>
<td class=""right"">0,03 g</td>
<td></td>
</tr>
<tr>
<td>davon gesättigte Fettsäuren</td>
<td class=""right"">0 g</td>
<td class=""right"">0 g</td>
<td></td>
</tr>
<tr>
<td>Kohlenhydrate</td>
<td class=""right"">81 g</td>
<td class=""right"">24,3 g</td>
<td></td>
</tr>
<tr>
<td>davon Zucker</td>
<td class=""right"">54 g</td>
<td class=""right"">16,2 g</td>
<td></td>
</tr>
<tr>
<td>Eiweiß</td>
<td class=""right"">3,80 g</td>
<td class=""right"">1,14 g</td>
<td></td>
</tr>
<tr>
<td>Ballaststoffe</td>
<td class=""right"">0,20 g</td>
<td class=""right"">0,06 g</td>
<td></td>
</tr>
<tr>
<td>Salz (=Natrium x 2,5)</td>
<td class=""right"">0,03 g</td>
<td class=""right"">0,01 g</td>
</tr>
</tbody>
</table>",Woogie,Süsswaren,"<10Fr., Marke_Woogie, mb21, npls22, Produkteart_Essen, s4",2021-01-25 17:36:00 +0100,2024-08-13 18:38:06 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/Saure-Apfelringe-250g-Bild-1-Zoombild-586483.jpg?v=1690537377,1,38004094238869,Title,Default Title,,,92317,9002859099915,,1.99,,33,,,Unisex,Woogie,Erwachsen,,,,,,,,,Food,Lebensmittel & Getränke,Süsswaren,Bonbons / Zuckerwaren,Lebensmittel & Getränke,Süsswaren,Bonbons & Zuckerwaren
6427381727381,butterdose-5-x-17-x-11-cm,"Butterdose, 5 x 17 x 11 cm,","<p>Butterdose, 5 x 17 x 11 cm,sortiert, Transparent/Transparent-Weiß, Polystyrol</p>
<p data-pm-slice=""1 1 []"">Gewünschte Farbe bitte beim Check-Out angeben. Falls nicht vorhanden werden wir umgehend mit dir in Kontakt treten.</p>
<p>Vielen Dank für dein Verständnis - dein Outlet King Team.</p>",Centi,Aufbewahrung,"<10Fr., Haushalt, Produkteart_Aufbewahrung, Produkteart_Kochen & Backen, s4",2021-01-25 15:16:11 +0100,2024-08-14 14:52:06 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/butterdose-5-x-17-x-11-cm-outlet-king-spiez-710989.jpg?v=1690537372,1,38003537313941,Title,Default Title,,,714184,4042746141841,,2.99,5,37,,,Unisex,Centi,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Lebensmittel- / Getränkebehälter,Küche & Bar,Aufbewahrung,Lebensmittel & Getränkebehälter
6427680866453,gummi-burger-50g,Gummi Burger 50g,"<div class=""ov_ca__info_wrapper ov_ca__info"" data-mce-fragment=""1"">
<h3 class=""ov_ca__info_headline"" data-mce-fragment=""1"">Zutaten</h3>
<div class=""info_text_block"" data-mce-fragment=""1"">Glukosesirup; Zucker; Gelatine; Säuerungsmittel: Citronensäure, Milchsäure; Geliermittel: Pektin; Aromen; Farbstoff: Echtes Karmin, Kurkumin, Brillantblau FCF; Palmkernöl; Überzugsmittel: Bienenwachs, weiß und gelb, Carnaubawachs.</div>
<div class=""info_text_block"" data-mce-fragment=""1""></div>
</div>
<table class=""ov_ca__info_wrapper ov_ca__nutrition_data"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr class=""ov_ca__info_headline ov_ca__nutrition_header"" data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<h3>Nährwerte<span data-mce-fragment=""1""> </span>
</h3>
</td>
<td class=""right"" data-mce-fragment=""1"">100 g</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">Energie</td>
<td class=""right"" data-mce-fragment=""1"">1441 kJ</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">Energie</td>
<td class=""right"" data-mce-fragment=""1"">339 kcal</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">Fett</td>
<td class=""right"" data-mce-fragment=""1"">0,10 g</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">davon gesättigte Fettsäuren</td>
<td class=""right"" data-mce-fragment=""1"">0,10 g</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">Kohlenhydrate</td>
<td class=""right"" data-mce-fragment=""1"">78 g</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">davon Zucker</td>
<td class=""right"" data-mce-fragment=""1"">47 g</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">Eiweiß</td>
<td class=""right"" data-mce-fragment=""1"">5,10 g</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">Salz (=Natrium x 2,5)</td>
<td class=""right"" data-mce-fragment=""1"">0,20 g</td>
</tr>
</tbody>
</table>",Trolli,Süsswaren,"<10Fr., Marke_Trolli, mb21, Produkteart_Essen, s4",2021-01-25 17:36:51 +0100,2024-08-15 11:07:26 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/Gummi-Burger-50g-Bild-2-Zoombild.jpg?v=1690537421,1,38004104298645,Title,Default Title,,,90495,4000512008903,,1.49,,184,,,Unisex,Trolli,Erwachsen,,,,,,,,,Food,Lebensmittel & Getränke,Süsswaren,Bonbons / Zuckerwaren,Lebensmittel & Getränke,Süsswaren,Bonbons & Zuckerwaren
5955820224661,senza-parole-rosato-terre-di-chieti-igt-amabile-0-75l-6er-karton,"Senza Parole Rosato Terre di Chieti IGT amabile 0,75l - 6er Karton","<h3>Rosato Terre di Chieti IGT amabile SENZA PAROLE</h3>
<p><strong>Lieferumfang</strong>: 6x0,75l Karton</p>
<div class=""product-box-icons product-box"">
<div class=""product-box-icons-inner"">
<div class=""quick-facts-col"">
<ul class=""quick-facts"">
<li class=""manufacturer""><span class=""attribute-info""><span style=""text-decoration: underline;"">Produzent</span>:<span> </span>Senza Parole</span></li>
<li class=""type wine3""><span class=""attribute-info""><span style=""text-decoration: underline;"">Weintyp</span>:<span> </span>Roséwein</span></li>
<li class=""volume""><span class=""attribute-info""><span style=""text-decoration: underline;"">Flaschengrösse</span>: 75 cl</span></li>
<li class=""origin""><span class=""attribute-info""><span style=""text-decoration: underline;"">Land</span>:<span> </span>Italien</span></li>
<li class=""origin""><span class=""attribute-info""><span style=""text-decoration: underline;"">Region</span>:<span> </span>Abruzzen</span></li>
<li class=""alcohol""><span class=""attribute-info""><span style=""text-decoration: underline;"">Alkoholgehalt</span>: 11.5% Vol.</span></li>
<li class=""temperature""><span class=""attribute-info""><span style=""text-decoration: underline;"">Trinktemperatur</span>: 8°-10°C</span></li>
</ul>
</div>
</div>
</div>
<h3>Über den Wein</h3>
<p>‌Der Rosato Terre di Chieti IGT amabile stammt auf der mittelitalienischen Gebirgsregion Abruzzen mit ihrer langen Adriaküste, die Heimat von charaktervollen Rebsorten ist. Ein himbeerroter Rosé mit Nasenaromen von roten Beeren, etwas Lindenblüte und einem Hauch von Grapefruit. Im Mund ist er frisch, geschmeidig, füllig und harmonisch- ein voller, fruchtiger Genuss. Ein süffiger zarter Roséwein.<br></p>
<div class=""panel-head open"">
<h3>Kulinarische Empfehlung</h3>
</div>
<div class=""panel-content open"">
<div class=""panel-content-inner"">Dieser herrlich frische Sommerwein ist als Apéro eine hervorragende Wahl. Er passt aber auch perfekt zu asiatischen Gerichten oder einfach so – wenn es heiss ist.</div>
</div>",Senza Parole,Alkoholische Getränke,"Marke_Senza Parole, Overselling, Produkteart_Geschenkideen, Produkteart_Rosé, Zalando",2020-10-15 09:28:57 +0200,2024-08-15 10:22:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/7610593421811-2_07a7a0d8-7c55-4baf-8a8e-86373af84769-412045.jpg?v=1690536723,1,36920079679637,Title,Default Title,,,1042907522-6,7610593421804,,65.94,81,29,,,Unisex,Senza Parole,Erwachsen,di Chietti,,,,,,,,Food,Lebensmittel & Getränke,Getränke Alkoholhaltig,Weine,Lebensmittel & Getränke,Alkoholische Getränke,Weine
5955820224661,senza-parole-rosato-terre-di-chieti-igt-amabile-0-75l-6er-karton,"Senza Parole Rosato Terre di Chieti IGT amabile 0,75l - 6er Karton",,Senza Parole,Alkoholische Getränke,"Marke_Senza Parole, Overselling, Produkteart_Geschenkideen, Produkteart_Rosé, Zalando",2020-10-15 09:28:57 +0200,2024-08-15 10:22:55 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/15607795686136-157998.jpg?v=1690536725,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6413054443669,hoooked-milano-eco-barbante-gris,"Hoooked Milano Eco Barbante, Gris","<p>Hoooked Milano Eco Barbante, Gris Knäuel 50 g, 50 m, 85 % recyceltes CO</p>",Hoooked,Handarbeit,"<10Fr., Marke_Hooked, Produkteart_Mercerie",2021-01-21 10:29:41 +0100,2024-08-15 15:54:10 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/v270_87f981fa-c529-4539-8fef-0548e64055c7.jpg?v=1690537293,1,41344958267541,Title,Default Title,,,V270,8719874833134,,3.9,,23,,,Unisex,Hoooked,Erwachsen,,,,,,,,,Nonfood,Hobby & Spiel,Handarbeit,Fäden / Garne / Wolle,Hobby & Spiel,Handarbeit,"Fäden, Garne & Wolle"
5955662086293,kapchen-fur-duftkerze-fish-eye-schwarz,"Käpchen für Duftkerze ""Fish Eye"" schwarz","<p>Dieses Köpchen mit ""Fish Eye"" Muster veredelt jede Duftkerze im Glas Mini. Das Käpchen passt genau auf die Kerzen und spiegelt das schöne Kerzenlicht in einer entspannenden Athmosphäre im Raum wieder. Der Kombination von den traumhaften Düften und dem beruhigenden Lichteffekt hilft dabei die Seele zu entspannen. Das Käpchen ist wiederverwendbar.</p>
",Spaas,Dekoration,"<10Fr., Haushalt, Haushalt & Wohnen, Produkteart_Duft & Kerzen",2020-10-15 08:52:05 +0200,2024-08-08 07:07:43 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/Spaas_5411708163907_1360092.000_ProductPhoto_Preview_1_8ac8033a-0c06-4bb6-b9f9-9e566a76e313.jpg?v=1690536674,1,36919676698773,Title,Default Title,,,1360092,5411708163907,,1.99,4,29,,,Unisex,Spaas,Erwachsen,,,,,,,,,Nonfood,Wohnen,Dekoration,Kerzen,Wohnen,Dekoration,Kerzen
6427357085845,tortenbehalter-mit-griffen-d-34-cm-h-15-cm,"Tortenbehälter mit Griffen, d= 34 cm, H= 15 cm,","<h2 class=""Polaris-Header-Title"">Tortenbehälter mit Griffen (d= 34 cm, H= 15 cm) - im Outlet Sale</h2>
<div class=""Polaris-Bleed"">
<div class=""Polaris-InlineStack""></div>
</div>
<p>Tortenbehälter mit Griffen, d= 34 cm, H= 15 cm,Farbig sortiert, Polypropylen</p>
<p data-pm-slice=""1 1 []"">Gewünschte Farbe bitte beim Check-Out angeben. Falls nicht vorhanden werden wir umgehend mit dir in Kontakt treten.</p>
<p>Vielen Dank für dein Verständnis - dein Outlet King Team.</p>",Centi,Aufbewahrung,"Haushalt, Produkteart_Aufbewahrung, Produkteart_Kochen & Backen, s5",2021-01-25 15:10:48 +0100,2024-08-09 14:38:36 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/0272.718366_e3fc91b1-16b6-4cd5-8ea1-1f6f57656ce9.jpg?v=1690537338,1,38003470762133,Title,Default Title,,,272.718.366,4042746183667,,12.99,23,21,,,Unisex,Centi,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Lebensmittel- / Getränkebehälter,Küche & Bar,Aufbewahrung,Lebensmittel & Getränkebehälter
6288743825557,toko-base-performance-blue-training-hot-wax-120g,TOKO Base Performance Blue Training Hot Wax 120g,"<h3>Für eine hervorragende Gleitfähigkeit.</h3>
<p><span>Der Base Performance Blue Trainings Hot Wax ist ideal für kalte und aggressive Schneeverhältnisse. Somit bietet der Wachs eine hervorragende Gleitfähigkeit auf Freizeit und Trainingsfahrten. Der Base Performance Blue Training Hot Wax ist zugleich ein geeigneter Basiswachs, für Dein ausgelaugter Skibelag und wenn du oft bei kalten Temparaturen unterwegs bist.  Für Schneetemperatur von -30 C bis -10 C. Harter ökologisches HydroCarbon-Wax. </span></p>
<h3><span></span></h3>
<h3><span>Zusätzliche Informationen </span></h3>
<ul>
<li><span>120g </span></li>
<li><span>Blue</span></li>
<li><span>Skipflege und Skiwax </span></li>
<li><span>Einsatzbereich -30 C bis -10 C</span></li>
<li><span>Biologisch abbaubar </span></li>
<li><span data-mce-fragment=""1"">pflegt strapazierten und ausgelaugten Belägen</span></li>
<li><span>Wiederverschliessbares Waxcase</span></li>
<li><span>kalte und aggressive Schneeverhältnise </span></li>
<li><span>Geeignet für: Skitour, Langlauf Skating, Langlauf Klassik, Freeride, Splitboard, Alpin Skifahren</span></li>
</ul>",Toko,,"Marke_TOKO, mb21, Produkteart_Pflegemittel, Produkteart_Wachs & Tools, Winter",2020-12-23 15:36:11 +0100,2024-08-08 15:13:58 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/5037332-001_pic1_toko-herren-base-performance-blue-wachs_5dde5e68-079c-432b-8971-044c6280a76b-682504.jpg?v=1690536815,1,37704758526101,Title,Default Title,,,5502037,4250423603807,,14.99,18,28,,,Unisex,Toko,Erwachsen,,,,,,,,,Nonfood,Kategorie noch zuzuteilen gemäss Sport WG Schlüssel,,,,,
6427681063061,kaugummirollen-5-sorten-90g-5x18g,Kaugummirollen 5 Sorten 90g (5x18g),<p>Kaugummirollen 5 Sorten 90g (5x18g)Kaugummi &amp; BonbonsSweet FlashBlister</p>,Sweet Flash,Süsswaren,"<10Fr., Haushalt, Marke_Sweet Flash, s1, s4, Type_Kochen & Food & Wein",2021-01-25 17:36:53 +0100,2024-08-15 11:07:43 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/Bubble-gum-rolls-5-flavours-90g-5x18g-Image-1-Zoom-image.jpg?v=1690537421,1,38004105412757,Title,Default Title,,,91086,4260332190640,,2.99,,31,,,Unisex,Sweet Flash,Erwachsen,,,,,,,,,Food,Lebensmittel & Getränke,Süsswaren,Kaugummi,Lebensmittel & Getränke,Süsswaren,Kaugummi
6427353874581,vorratsdose-0-9-liter-d-16-cm-h-7-5-cm,"Vorratsdose, 0,9 Liter, d= 16 cm, H= 7,5 cm,","<p>Vorratsdose, 0,9 Liter, d= 16 cm, H= 7,5 cm, Dose sortiert, Deckel transparent, Polypropylen</p>
<p data-pm-slice=""1 1 []"">Gewünschte Farbe bitte beim Check-Out angeben. Falls nicht vorhanden werden wir umgehend mit dir in Kontakt treten.</p>
<p>Vielen Dank für dein Verständnis - dein Outlet King Team.</p>",Centi,Aufbewahrung,"<10Fr., NPLS23, Produkteart_Aufbewahrung, Produkteart_Kochen & Backen, s3, Type_Kochen & Food & Wein",2021-01-25 15:09:59 +0100,2024-08-12 17:21:26 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/0097.716028_1c0b95c0-bd83-4dc9-98dd-34550092313a.jpg?v=1690537331,1,38003459162261,Grösse,0.9 Liter,,,0097.716.028,4042746160286,,3.99,6,21,,,Unisex,Centi,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Aufbewahrung,Lebensmittel- / Getränkebehälter,Küche & Bar,Aufbewahrung,Lebensmittel & Getränkebehälter
6427355611285,zitruspresse-19-5-x-11-x-11-5-cm,"Zitruspresse, 19,5 x 11 x 11,5 cm,","<p>Zitruspresse, 19,5 x 11 x 11,5 cm,Farbig sortiert, Polypropylen</p>",Centi,Küchengeräte,"<10Fr., Produkteart_Kochen & Backen",2021-01-25 15:10:24 +0100,2024-08-08 22:48:19 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/0165.716484_077203bb-6cbb-4cc2-8cdf-60e80b66f3d7.jpg?v=1690537334,1,38003466043541,Title,Default Title,,,165.716.484,4042746164840,,3.99,7,49,,,Unisex,Centi,Erwachsen,,,,,,,,,Nonfood,Küche & Bar,Küchengeräte,Mühlen / Entsafter / Eis-Crusher,Küche & Bar,Küchengeräte,"Mühlen, Entsafter & Eis-Crusher"
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,"<table class=""table"" style=""width: 694px;"">
<tbody>
<tr>
<td style=""width: 203px;"">Qualität</td>
<td style=""width: 475px;"">100% Polyester Ripstop</td>
</tr>
<tr>
<td style=""width: 203px;"">Futter</td>
<td style=""width: 475px;"">100% Polyester Ripstop</td>
</tr>
<tr>
<td style=""width: 203px;"">Produktinformationen</td>
<td style=""width: 475px;"">• Wasserabweisende 800 mm PU Beschichtung<br>• Hauptfach mit 2 Zieher Reißverschluss und Umschlag<br>• Vorfach mit 2 Zieher Reißverschluss<br>• Einschubtasche mit verstellbarem Schnellverschluss<br>• 2 Mesh Seitenfächer mit elastischem Band für z.B. Trinkflaschen<br>• Verstellbare anatomisch geformte, gepolsterte<br> Schultergurte<br>• Handgriff an der Oberseite<br>• Abmessung ca. 45 x 29 x 17 cm<br>
</td>
</tr>
<tr>
<td style=""width: 203px;"">Inhalt</td>
<td style=""width: 475px;"">
<p>20 L</p>
</td>
</tr>
</tbody>
</table>
<table data-mce-fragment=""1"" style=""width: 694px;"" class=""table"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"" style=""width: 201px;"">
<p>Farbe</p>
</td>
<td data-mce-fragment=""1"" style=""width: 477px;"">Anthrazit/Grün</td>
</tr>
</tbody>
</table>",Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/public.webp?v=1674421573,1,43509783068888,Farbe,grau türkis,,,21QA-AGG-Uni,8716404326739,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/21qa_agg_cdd43f2c-f6b6-4ecd-a1ae-affa1212d98b-707125.jpg?v=1668682116,49.99,79,23,,,Unisex,Abbey,Erwachsen,,,,,,,,,Nonfood,Kategorie noch zuzuteilen gemäss Sport WG Schlüssel,Rucksäcke,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/21qa_agg_cdd43f2c-f6b6-4ecd-a1ae-affa1212d98b-707125.jpg?v=1668682116,2,43509796634840,Farbe,grau rot,,,21QA-AGR-Uni,8716404326739,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/public_3.webp?v=1668683821,49.99,79,23,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/public_3.webp?v=1668683821,3,43509800042712,Farbe,blau schwarz,,,21QA-BAG-Uni,8716404326739,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/public_1.webp?v=1668683820,49.99,79,23,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/public_1.webp?v=1668683820,4,43509801451736,Farbe,olive orange,,,21QA-LGO-Uni,8716404326739,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/public_2.webp?v=1692682675,49.99,79,23,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/21QA_BAG_achter-1.jpg?v=1692682663,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/21QA_BAG_achter-2.jpg?v=1692682663,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/public_2.webp?v=1692682675,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/21QA_LGO_achter-1100x700h.jpg?v=1692682675,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/21QA_LGO_achterschuin-1100x700h.jpg?v=1692682475,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6406101139605,abbey-rucksack-20-liter,Abbey Rucksack 20 Liter,,Abbey,,"Fitness & Running, Produkteart_Rucksack, Sport & Reisen, Winter, Zalando",2021-01-19 16:09:30 +0100,2024-08-10 11:37:37 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/files/abbey_BEIGE-1200x1200.jpg?v=1692682475,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270767005845,sodastream-konzentrat-tonic-500ml,SodaStream Konzentrat Tonic 500ml,"<h3 data-mce-fragment=""1"">Mache Deine eigene Limonade Tonic. </h3>
<p data-mce-fragment=""1"">Bereite mit diesem Aromakonzentrat Tonic und dem Sodastream-Wassersprudler Deine eigene Limonade her. Gib einfach ein Teil Sirup ca. 40ml auf eine Liter Wasser dazu. Mit diesem Verhältnis reicht es bis zu 12 Liter Getränk. Je nach Geschmack kannst Du natürlich mehr oder weniger dazu geben. Es enthält bis zu 50% weniger Zucker als herkömmliche Limonade.</p>
<p data-mce-fragment=""1"">Mach Dein Wasser interessanter mit dem Aromakonzentrat<span data-mce-fragment=""1""> Tonic </span>von SodaStream.</p>
<p data-mce-fragment=""1""> </p>
<h3 data-mce-fragment=""1"">Zusätzliche Informationen   <br data-mce-fragment=""1"">
</h3>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Tonic </li>
<li data-mce-fragment=""1"">50% weniger Zucker </li>
<li data-mce-fragment=""1"">bis zu 12 Liter Getränk </li>
<li data-mce-fragment=""1"">500ml </li>
</ul>
<h3 data-mce-fragment=""1"">Inhaltstoffe </h3>
<ul>
<li><span>Zucker, Wasser, Säuerungsmittel (Zitronensäure), Säureregulator (Natriumcitrat), Aroma, Süssstoffe (Natriumcyclamat, Acesulfam K), Chinin, Konservierungsstoff (Natriumbenzoat).</span></li>
</ul>",Sodastream,Alkoholfreie Getränke,"<10Fr., Marke_Sodastream, mb21, NPLW23, Produkteart_Getränke, Produkteart_Kochen & Backen, Produkteart_Konzentrate, Produkteart_Sodastream, s4, s6, WP0523, WP1223, WPNPLW23",2020-12-18 11:10:33 +0100,2024-08-14 14:07:42 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/57748068_xxl_1.jpg?v=1608288876,1,37669492326549,Title,Default Title,,,1020116412,7290002793359,,6.99,7.9,62,,,Unisex,Sodastream,Erwachsen,,,,,,,,,Food,Lebensmittel & Getränke,Getränke Alkoholfrei,Erfrischungsgetränke,Lebensmittel & Getränke,Alkoholfreie Getränke,Erfrischungsgetränke
6270767005845,sodastream-konzentrat-tonic-500ml,SodaStream Konzentrat Tonic 500ml,,Sodastream,Alkoholfreie Getränke,"<10Fr., Marke_Sodastream, mb21, NPLW23, Produkteart_Getränke, Produkteart_Kochen & Backen, Produkteart_Konzentrate, Produkteart_Sodastream, s4, s6, WP0523, WP1223, WPNPLW23",2020-12-18 11:10:33 +0100,2024-08-14 14:07:42 +0200,Active,https://cdn.shopify.com/s/files/1/0492/6930/9589/products/56150000_xxl.jpg?v=1608288876,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
